Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
Public Method,org.apache.tika.detect.NNTrainedModelBuilder.getNumOfHidden(),1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.detect.NNTrainedModelBuilder.getNumOfInputs(),1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.detect.NNTrainedModelBuilder.getNumOfOutputs(),1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.detect.NNTrainedModelBuilder.getParams(),1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.detect.NNTrainedModelBuilder.getType(),2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.detect.NNTrainedModelBuilder.setNumOfHidden(int),2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.detect.NNTrainedModelBuilder.setNumOfInputs(int),2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.detect.NNTrainedModelBuilder.setNumOfOutputs(int),2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.detect.NNTrainedModelBuilder.setParams(float[]),2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.detect.NNTrainedModelBuilder.setType(MediaType),2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Constructor,"org.apache.tika.detect.NameDetector.NameDetector(Map<Pattern,MediaType>)",2,12,0,3,1,1,9,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,3.00
Public Method,"org.apache.tika.detect.NameDetector.detect(InputStream,Metadata)",5,85,5,41,8,28,39,13,289,2,16,29,9,20,12,12,13,5,6,6,4,5,0.95
Private Method,"org.apache.tika.detect.NameDetectorTest.assertDetect(MediaType,String)",5,9,0,9,2,6,0,5,2,0,4,6,2,4,2,2,2,1,1,0,1,0,0.00
Public Method,org.apache.tika.detect.NameDetectorTest.setUp(),2,9,0,9,2,7,0,5,1,0,5,6,2,4,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.detect.NameDetectorTest.testDetect(),3,48,6,38,1,35,23,6,2,0,29,31,1,30,2,2,2,1,1,0,1,0,0.61
Public Constructor,org.apache.tika.detect.NonDetectingEncodingDetector.NonDetectingEncodingDetector(),0,6,1,2,1,0,3,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1.50
Public Constructor,org.apache.tika.detect.NonDetectingEncodingDetector.NonDetectingEncodingDetector(Charset),1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,"org.apache.tika.detect.NonDetectingEncodingDetector.detect(InputStream,Metadata)",1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.detect.NonDetectingEncodingDetector.getCharset(),2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Private Method,org.apache.tika.detect.NonDetectingEncodingDetector.setCharset(String),1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,"org.apache.tika.detect.OverrideDetector.detect(InputStream,Metadata)",3,8,0,8,2,5,0,3,2,0,3,5,2,3,2,2,2,1,1,0,1,0,0.00
Private Method,org.apache.tika.detect.TestContainerAwareDetector.assertRemovalTempfiles(String),3,10,2,8,2,5,0,6,1,0,3,5,2,3,1,1,1,1,0,0,1,0,0.00
Private Method,"org.apache.tika.detect.TestContainerAwareDetector.assertType(String,String,String)",4,4,0,4,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Private Method,"org.apache.tika.detect.TestContainerAwareDetector.assertTypeByData(String,String)",21,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Private Method,"org.apache.tika.detect.TestContainerAwareDetector.assertTypeByNameAndData(String,String)",9,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Private Method,"org.apache.tika.detect.TestContainerAwareDetector.assertTypeByNameAndData(String,String,String)",7,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Private Method,"org.apache.tika.detect.TestContainerAwareDetector.assertTypeByNameAndData(String,String,String,String)",13,30,4,24,3,19,2,11,8,1,6,11,3,8,4,4,5,1,0,0,2,0,0.08
Private Method,org.apache.tika.detect.TestContainerAwareDetector.countTemporaryFiles(),1,8,0,8,1,5,0,3,1,0,2,4,2,2,1,1,1,1,0,0,0,0,0.00
Public Method,"org.apache.tika.detect.TestContainerAwareDetector.countTemporaryFiles.(Anon_1).accept(File,String)",1,3,0,3,0,2,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Private Method,"org.apache.tika.detect.TestContainerAwareDetector.getTruncatedFile(String,int)",4,17,0,17,5,11,0,4,3,0,6,10,4,6,3,3,3,1,1,0,3,0,0.00
Public Method,org.apache.tika.detect.TestContainerAwareDetector.tearDown(),0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.33
Public Method,org.apache.tika.detect.TestContainerAwareDetector.testASiC(),0,6,0,6,1,4,0,2,1,0,4,5,1,4,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.detect.TestContainerAwareDetector.testAllMultithreaded(),0,26,2,21,5,16,3,4,1,0,12,16,8,8,1,1,1,1,0,0,0,0,0.14
Public Method,org.apache.tika.detect.TestContainerAwareDetector.testAllMultithreaded.(Anon_3).accept(File),3,9,0,9,0,7,0,3,3,0,4,7,1,6,3,3,3,3,2,2,1,2,0.00
Public Method,org.apache.tika.detect.TestContainerAwareDetector.testBPList(),0,5,0,5,1,3,0,1,1,0,3,4,1,3,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.detect.TestContainerAwareDetector.testCompressOOM(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.detect.TestContainerAwareDetector.testDetectEPub(),0,8,0,4,1,2,4,1,1,0,2,3,1,2,1,1,1,1,0,0,0,0,1.00
Public Method,org.apache.tika.detect.TestContainerAwareDetector.testDetectIPA(),0,4,0,4,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.detect.TestContainerAwareDetector.testDetectIWork(),0,5,0,5,1,3,0,1,1,0,3,4,1,3,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.detect.TestContainerAwareDetector.testDetectIWork2013(),2,10,0,8,1,6,2,3,1,0,3,4,1,3,1,1,1,1,0,0,0,0,0.25
Public Method,org.apache.tika.detect.TestContainerAwareDetector.testDetectIWork2018(),1,8,0,4,1,2,4,3,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.00
Public Method,org.apache.tika.detect.TestContainerAwareDetector.testDetectKMZ(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.detect.TestContainerAwareDetector.testDetectLotusNotesEml(),0,5,0,3,1,1,2,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.67
Public Method,org.apache.tika.detect.TestContainerAwareDetector.testDetectODF(),0,4,0,4,1,2,0,1,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.detect.TestContainerAwareDetector.testDetectOLE2(),0,47,9,29,1,27,9,3,1,0,27,28,1,27,1,1,1,1,0,0,0,0,0.31
Public Method,org.apache.tika.detect.TestContainerAwareDetector.testDetectOOXML(),0,40,7,27,1,25,6,3,1,0,25,26,1,25,1,1,1,1,0,0,0,0,0.22
Public Method,org.apache.tika.detect.TestContainerAwareDetector.testDetectProtectedOLE2(),0,13,0,8,1,6,5,2,1,0,6,7,1,6,1,1,1,1,0,0,0,0,0.63
Public Method,org.apache.tika.detect.TestContainerAwareDetector.testDetectProtectedOOXML(),0,26,1,14,1,12,11,2,1,0,6,7,1,6,1,1,1,1,0,0,0,0,0.79
Public Method,org.apache.tika.detect.TestContainerAwareDetector.testDetectStarOfficeFiles(),0,67,2,48,1,46,17,2,1,0,15,16,1,15,1,1,1,1,0,0,0,0,0.35
Public Method,org.apache.tika.detect.TestContainerAwareDetector.testDetectZip(),0,14,2,10,1,8,2,2,1,0,7,8,1,7,1,1,1,1,0,0,0,0,0.20
Public Method,org.apache.tika.detect.TestContainerAwareDetector.testLZMAOOM(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.detect.TestContainerAwareDetector.testOpenContainer(),1,10,0,10,1,7,0,9,1,0,3,5,1,4,1,1,1,1,0,0,1,0,0.00
Public Method,org.apache.tika.detect.TestContainerAwareDetector.testOpenOfficeInAZip(),1,7,0,7,3,5,0,4,1,0,3,4,2,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.detect.TestContainerAwareDetector.testRemovalTempfiles(),0,8,0,4,1,2,4,1,1,0,2,3,1,2,1,1,1,1,0,0,0,0,1.00
Public Method,org.apache.tika.detect.TestContainerAwareDetector.testTarWithNoMagic(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.detect.TestContainerAwareDetector.testTruncatedFiles(),2,37,4,28,2,22,5,6,1,0,10,15,2,13,1,1,1,1,0,0,1,0,0.18
Public Method,org.apache.tika.detect.TestContainerAwareDetector.testXMLMultiThreaded(),0,15,0,15,5,10,0,4,1,0,7,10,5,5,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.detect.TestContainerAwareDetector.testXMLMultiThreaded.(Anon_2).accept(File),1,6,0,6,0,4,0,3,2,0,2,4,1,3,2,2,2,1,1,0,1,0,0.00
Public Method,org.apache.tika.detect.TestFileCommandDetector.testFileDetectorMultiThreaded(),0,27,2,22,5,17,3,4,1,0,13,17,8,9,1,1,1,1,0,0,0,0,0.14
Public Method,org.apache.tika.detect.TestFileCommandDetector.testFileDetectorMultiThreaded.(Anon_1).accept(File),3,9,0,9,0,7,0,3,3,0,4,7,1,6,3,3,3,3,2,2,1,2,0.00
Public Constructor,org.apache.tika.detect.TextDetector.TextDetector(),1,7,0,3,1,1,4,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.33
Public Constructor,org.apache.tika.detect.TextDetector.TextDetector(int),3,7,0,3,1,1,4,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.33
Public Method,"org.apache.tika.detect.TextDetector.detect(InputStream,Metadata)",5,37,3,25,6,18,9,8,5,1,12,17,5,12,4,4,6,3,4,2,2,2,0.36
Private Method,org.apache.tika.detect.TextDetectorTest.assertNotText(byte[]),5,10,0,10,1,7,0,4,2,0,2,4,1,3,2,2,2,1,1,0,1,0,0.00
Private Method,org.apache.tika.detect.TextDetectorTest.assertText(byte[]),5,16,1,14,2,10,1,5,3,0,7,10,3,7,3,3,3,1,1,0,2,0,0.07
Public Method,org.apache.tika.detect.TextDetectorTest.testDetectEmpty(),0,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.67
Public Method,org.apache.tika.detect.TextDetectorTest.testDetectNull(),2,5,0,5,1,3,0,3,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.detect.TextDetectorTest.testDetectText(),1,28,2,26,2,24,4,4,1,0,24,25,2,23,1,1,1,1,0,0,0,0,0.15
Public Method,"org.apache.tika.detect.TextStatistics.addData(byte[],int,int)",5,6,0,6,1,3,0,2,2,0,4,6,2,4,2,2,2,1,0,0,1,0,0.00
Public Method,org.apache.tika.detect.TextStatistics.count(),1,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.67
Public Method,org.apache.tika.detect.TextStatistics.count(int),4,9,0,3,1,1,6,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.00
Private Method,"org.apache.tika.detect.TextStatistics.count(int,int)",9,8,0,8,2,5,0,1,2,0,6,8,3,5,2,2,3,1,0,0,1,0,0.00
Public Method,org.apache.tika.detect.TextStatistics.countControl(),0,25,0,3,1,1,22,3,1,0,1,2,1,1,1,1,1,1,0,0,0,0,7.33
Public Method,org.apache.tika.detect.TextStatistics.countEightBit(),0,8,0,3,1,1,5,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.67
Public Method,org.apache.tika.detect.TextStatistics.countSafeAscii(),0,9,0,3,1,1,6,3,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.00
Private Method,org.apache.tika.detect.TextStatistics.countSafeControl(),4,4,0,4,1,2,2,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.50
Public Method,org.apache.tika.detect.TextStatistics.isMostlyAscii(),3,17,0,8,4,6,9,3,1,0,4,5,4,1,1,1,3,1,0,0,0,0,1.13
Public Method,org.apache.tika.detect.TextStatistics.looksLikeUTF8(),2,27,2,18,8,15,7,3,2,0,11,13,8,5,2,2,6,1,0,0,1,0,0.39
Public Abstract Method,org.apache.tika.detect.TrainedModel.predict(double[]),0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.00
Public Abstract Method,org.apache.tika.detect.TrainedModel.predict(float[]),1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.00
Public Constructor,org.apache.tika.detect.TrainedModelDetector.TrainedModelDetector(),1,3,0,3,1,1,0,4,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,"org.apache.tika.detect.TrainedModelDetector.detect(InputStream,Metadata)",3,31,0,23,10,17,9,11,4,1,14,18,9,9,4,4,4,1,1,0,3,0,0.39
Public Method,org.apache.tika.detect.TrainedModelDetector.getMinLength(),1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Abstract Method,org.apache.tika.detect.TrainedModelDetector.loadDefaultModels(ClassLoader),0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.00
Public Method,org.apache.tika.detect.TrainedModelDetector.loadDefaultModels(File),2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Abstract Method,org.apache.tika.detect.TrainedModelDetector.loadDefaultModels(InputStream),1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.00
Public Method,org.apache.tika.detect.TrainedModelDetector.loadDefaultModels(Path),3,7,0,7,1,4,0,2,2,0,2,4,1,3,2,2,2,1,1,0,1,0,0.00
Protected Method,org.apache.tika.detect.TrainedModelDetector.readByteFrequencies(InputStream),3,54,7,36,10,26,14,9,8,1,23,29,9,20,6,6,6,1,1,0,4,0,0.39
Protected Method,"org.apache.tika.detect.TrainedModelDetector.registerModels(MediaType,TrainedModel)",4,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Private Method,org.apache.tika.detect.TrainedModelDetector.writeHisto(float[]),2,17,0,10,3,5,7,4,2,0,3,7,3,4,2,2,2,1,0,0,2,0,0.70
Public Method,"org.apache.tika.detect.TypeDetector.detect(InputStream,Metadata)",3,22,0,10,3,6,12,3,3,0,4,7,3,4,3,3,3,3,2,2,2,2,1.20
Private Method,"org.apache.tika.detect.TypeDetectorTest.assertDetect(MediaType,String)",5,9,0,9,2,6,0,5,2,0,4,6,2,4,2,2,2,1,1,0,1,0,0.00
Public Method,org.apache.tika.detect.TypeDetectorTest.testDetect(),4,20,2,17,1,14,1,5,2,0,10,12,1,11,2,2,2,1,1,0,1,0,0.06
Public Method,"org.apache.tika.detect.XmlRootExtractor.ExtractorHandler.startElement(String,String,String,Attributes)",2,6,0,6,3,2,0,1,1,0,2,3,1,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.detect.XmlRootExtractor.extractRootElement(InputStream),6,15,0,12,2,9,3,4,3,0,4,6,2,4,3,3,3,1,3,0,1,0,0.25
Public Method,org.apache.tika.detect.XmlRootExtractor.extractRootElement(byte[]),2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,"org.apache.tika.detect.ZeroSizeFileDetector.detect(InputStream,Metadata)",3,15,0,15,1,8,0,4,3,0,4,8,1,7,3,3,3,3,4,2,3,2,0.00
Private Method,"org.apache.tika.detect.ZeroSizeFileDetectorTest.detect(byte[],MediaType)",5,8,0,8,2,5,0,4,2,0,3,5,2,3,2,2,2,1,1,0,1,0,0.00
Public Method,org.apache.tika.detect.ZeroSizeFileDetectorTest.setUp(),0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.detect.ZeroSizeFileDetectorTest.testDetectNonZeroValue(),2,4,0,4,2,2,0,2,1,0,2,3,2,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.detect.ZeroSizeFileDetectorTest.testDetectZeroValue(),2,4,0,4,2,2,0,2,1,0,2,3,2,1,1,1,1,1,0,0,0,0,0.00
Private Static Method,"org.apache.tika.dl.imagerec.DL4JInceptionV3Net.cachedDownload(File,URI)",6,29,2,26,5,19,1,15,7,1,12,17,4,13,5,5,7,1,2,0,2,0,0.04
Public Method,org.apache.tika.dl.imagerec.DL4JInceptionV3Net.checkInitialization(InitializableProblemHandler),0,3,0,2,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0.50
Public Method,org.apache.tika.dl.imagerec.DL4JInceptionV3Net.getSupportedMimes(),1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,"org.apache.tika.dl.imagerec.DL4JInceptionV3Net.initialize(Map<String,Param>)",8,33,5,25,7,20,3,18,3,0,14,17,5,12,3,3,3,1,3,0,1,0,0.12
Public Method,org.apache.tika.dl.imagerec.DL4JInceptionV3Net.isAvailable(),1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.dl.imagerec.DL4JInceptionV3Net.loadClassIndex(InputStream),2,20,0,12,6,8,8,9,2,0,6,9,6,3,2,2,2,1,0,0,1,0,0.67
Private Method,org.apache.tika.dl.imagerec.DL4JInceptionV3Net.mayBeDownloadFile(String),5,18,0,18,3,12,1,11,4,1,8,12,3,9,4,4,5,1,2,0,2,0,0.06
Public Method,org.apache.tika.dl.imagerec.DL4JInceptionV3Net.preProcessImage(INDArray),2,10,0,3,1,1,7,4,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.33
Public Method,"org.apache.tika.dl.imagerec.DL4JInceptionV3Net.recognise(InputStream,ContentHandler,Metadata,ParseContext)",7,18,0,18,9,11,0,10,3,0,10,13,7,6,3,3,3,1,0,0,2,0,0.00
Private Method,org.apache.tika.dl.imagerec.DL4JInceptionV3Net.retrieveFile(String),5,25,0,20,3,15,5,10,4,1,9,13,3,10,4,4,4,1,2,0,3,0,0.25
Private Method,org.apache.tika.dl.imagerec.DL4JInceptionV3Net.retrieveResource(String),3,8,0,8,2,5,0,6,2,0,4,6,2,4,2,2,2,1,1,0,1,0,0.00
Public Method,org.apache.tika.dl.imagerec.DL4JInceptionV3NetTest.recognise(),1,25,0,25,6,19,0,10,9,1,12,18,7,11,5,5,7,1,1,0,2,0,0.00
Public Method,org.apache.tika.dl.imagerec.DL4JVGG16Net.checkInitialization(InitializableProblemHandler),0,3,0,2,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0.50
Public Method,org.apache.tika.dl.imagerec.DL4JVGG16Net.getSupportedMimes(),1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,"org.apache.tika.dl.imagerec.DL4JVGG16Net.initialize(Map<String,Param>)",6,27,0,27,3,22,0,15,4,1,16,20,3,17,4,4,4,1,3,0,3,0,0.00
Public Method,org.apache.tika.dl.imagerec.DL4JVGG16Net.isAvailable(),1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Private Method,org.apache.tika.dl.imagerec.DL4JVGG16Net.predict(INDArray),4,21,0,20,7,15,1,11,3,0,15,18,8,10,3,3,3,1,0,0,2,0,0.05
Public Method,"org.apache.tika.dl.imagerec.DL4JVGG16Net.recognise(InputStream,ContentHandler,Metadata,ParseContext)",4,8,0,8,5,4,0,5,1,0,4,5,3,2,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.dl.imagerec.DL4JVGG16NetTest.recognise(),1,27,1,26,7,20,0,10,9,1,13,19,8,11,5,5,7,1,1,0,2,0,0.00
Abstract Method,"org.apache.tika.embedder.Embedder.embed(Metadata,InputStream,OutputStream,ParseContext)",1,43,0,3,3,0,40,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,13.33
Abstract Method,org.apache.tika.embedder.Embedder.getSupportedEmbedTypes(ParseContext),0,11,0,1,1,0,10,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,10.00
Public Static Method,"org.apache.tika.embedder.ExternalEmbedder.check(String,int...)",2,12,0,3,1,1,9,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,3.00
Public Static Method,"org.apache.tika.embedder.ExternalEmbedder.check(String[],int...)",5,36,2,23,3,16,11,4,16,1,9,16,4,12,7,7,7,5,9,9,3,8,0.48
Public Method,"org.apache.tika.embedder.ExternalEmbedder.embed(Metadata,InputStream,OutputStream,ParseContext)",10,136,9,113,18,85,14,31,76032,5,43,70,18,52,23,23,25,1,9,0,4,0,0.12
Public Method,org.apache.tika.embedder.ExternalEmbedder.getCommand(),1,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.33
Public Method,org.apache.tika.embedder.ExternalEmbedder.getCommandAppendOperator(),1,9,0,3,1,1,6,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.00
Public Method,org.apache.tika.embedder.ExternalEmbedder.getCommandAssignmentDelimeter(),1,9,0,3,1,1,6,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.00
Public Method,org.apache.tika.embedder.ExternalEmbedder.getCommandAssignmentOperator(),1,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.67
Protected Method,org.apache.tika.embedder.ExternalEmbedder.getCommandMetadataSegments(Metadata),5,44,0,37,5,25,7,11,11,1,10,25,9,16,11,11,12,1,2,0,8,0,0.19
Public Method,org.apache.tika.embedder.ExternalEmbedder.getMetadataCommandArguments(),2,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.67
Public Method,org.apache.tika.embedder.ExternalEmbedder.getSupportedEmbedTypes(),2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.embedder.ExternalEmbedder.getSupportedEmbedTypes(ParseContext),0,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Public Method,org.apache.tika.embedder.ExternalEmbedder.isQuoteAssignmentValues(),1,9,0,3,1,1,6,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.00
Private Method,"org.apache.tika.embedder.ExternalEmbedder.multiThreadedStreamCopy(InputStream,OutputStream)",2,19,0,13,3,7,6,1,1,0,3,6,2,4,1,1,1,1,0,0,0,0,0.46
Public Method,org.apache.tika.embedder.ExternalEmbedder.multiThreadedStreamCopy.(Anon_1).run(),3,7,0,7,0,5,0,3,2,0,2,4,1,3,2,2,2,1,1,0,1,0,0.00
Private Method,"org.apache.tika.embedder.ExternalEmbedder.sendInputStreamToStdIn(InputStream,Process)",3,15,0,5,3,1,10,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.00
Private Method,"org.apache.tika.embedder.ExternalEmbedder.sendStdErrToOutputStream(Process,OutputStream)",3,13,0,5,3,1,8,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.60
Private Method,"org.apache.tika.embedder.ExternalEmbedder.sendStdOutToOutputStream(Process,OutputStream)",4,19,0,9,3,4,10,4,2,0,2,4,1,3,2,2,2,1,1,0,1,0,1.11
Protected Static Method,org.apache.tika.embedder.ExternalEmbedder.serializeMetadata(List<String>),2,14,0,7,2,3,7,3,2,0,2,4,1,3,2,2,2,1,1,0,1,0,1.00
Public Method,org.apache.tika.embedder.ExternalEmbedder.setCommand(String...),1,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.33
Public Method,org.apache.tika.embedder.ExternalEmbedder.setCommandAppendOperator(String),1,9,0,3,1,1,6,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.00
Public Method,org.apache.tika.embedder.ExternalEmbedder.setCommandAssignmentDelimeter(String),1,9,0,3,1,1,6,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.00
Public Method,org.apache.tika.embedder.ExternalEmbedder.setCommandAssignmentOperator(String),1,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.67
Public Method,"org.apache.tika.embedder.ExternalEmbedder.setMetadataCommandArguments(Map<Property,String>)",2,9,0,3,1,1,6,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.00
Public Method,org.apache.tika.embedder.ExternalEmbedder.setQuoteAssignmentValues(boolean),1,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.67
Public Method,org.apache.tika.embedder.ExternalEmbedder.setSupportedEmbedTypes(Set<MediaType>),1,4,0,4,1,2,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Protected Method,org.apache.tika.embedder.ExternalEmbedderTest.checkSourceFileExists(),3,10,0,10,3,7,0,6,2,0,5,7,3,4,2,2,2,1,1,0,1,0,0.00
Protected Method,"org.apache.tika.embedder.ExternalEmbedderTest.embedInTempFile(InputStream,boolean)",10,93,12,68,18,56,13,21,20,1,33,46,20,26,13,13,13,12,13,13,8,12,0.19
Protected Method,org.apache.tika.embedder.ExternalEmbedderTest.getEmbedder(),3,13,0,8,3,6,5,3,1,0,5,6,3,3,1,1,1,1,0,0,0,0,0.63
Protected Method,"org.apache.tika.embedder.ExternalEmbedderTest.getExpectedMetadataValueString(String,Date)",4,10,0,4,1,2,6,4,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.50
Protected Method,org.apache.tika.embedder.ExternalEmbedderTest.getIsMetadataExpectedInOutput(),2,9,0,3,1,1,6,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,2.00
Protected Method,org.apache.tika.embedder.ExternalEmbedderTest.getMetadataToEmbed(Date),3,12,0,6,2,4,6,5,1,0,3,4,2,2,1,1,1,1,0,0,0,0,1.00
Protected Method,org.apache.tika.embedder.ExternalEmbedderTest.getParser(),1,8,0,3,1,1,5,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,1.67
Protected Method,org.apache.tika.embedder.ExternalEmbedderTest.getSourceInputFile(),4,18,0,11,2,7,7,5,4,1,4,7,2,5,3,3,3,1,1,0,1,0,0.64
