Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCase.TestCancelWalker.handleCancelled(File,Collection<File>,CancelException)",4,7,0,6,2,2,1,1,2,0,1,3,1,2,2,2,2,1,0,0,1,0,0.17
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCase.TestCancelWalker.handleDirectoryEnd(File,int,Collection<File>)",4,7,0,6,1,3,1,4,2,0,2,4,1,3,2,2,2,1,0,0,1,0,0.17
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCase.TestCancelWalker.handleFile(File,int,Collection<File>)",4,7,0,6,1,3,1,4,2,0,2,4,1,3,2,2,2,1,0,0,1,0,0.17
Protected Constructor,"org.apache.commons.io.DirectoryWalkerTestCase.TestFalseFileFinder.TestFalseFileFinder(FileFilter,int)",3,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCase.TestFalseFileFinder.handleDirectory(File,int,Collection<File>)",0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.33
Protected Constructor,"org.apache.commons.io.DirectoryWalkerTestCase.TestFileFinder.TestFileFinder(FileFilter,int)",10,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Protected Constructor,"org.apache.commons.io.DirectoryWalkerTestCase.TestFileFinder.TestFileFinder(IOFileFilter,IOFileFilter,int)",7,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Protected Method,org.apache.commons.io.DirectoryWalkerTestCase.TestFileFinder.find(File),14,10,0,9,2,6,1,5,2,0,4,6,2,4,2,2,2,1,1,0,1,0,0.11
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCase.TestFileFinder.handleDirectoryEnd(File,int,Collection<File>)",2,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.33
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCase.TestFileFinder.handleFile(File,int,Collection<File>)",2,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.33
Protected Constructor,"org.apache.commons.io.DirectoryWalkerTestCase.TestFileFinderString.TestFileFinderString(FileFilter,int)",3,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.00
Protected Method,org.apache.commons.io.DirectoryWalkerTestCase.TestFileFinderString.find(File),3,10,0,9,2,6,1,5,2,0,4,6,2,4,2,2,2,1,1,0,1,0,0.11
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCase.TestFileFinderString.handleFile(File,int,Collection<String>)",2,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.33
Constructor,"org.apache.commons.io.DirectoryWalkerTestCase.TestMultiThreadCancelWalker.TestMultiThreadCancelWalker(String,boolean)",3,5,0,5,1,3,0,4,1,0,3,4,1,3,1,1,1,1,0,0,0,0,0.00
Protected Method,org.apache.commons.io.DirectoryWalkerTestCase.TestMultiThreadCancelWalker.find(File),3,6,0,5,1,3,1,4,1,0,3,4,1,3,1,1,1,1,0,0,0,0,0.20
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCase.TestMultiThreadCancelWalker.handleCancelled(File,Collection<File>,CancelException)",4,7,0,6,2,2,1,1,2,0,1,3,1,2,2,2,2,1,0,0,1,0,0.17
